Time,Lateral,Vertical,Longitudinal
12.3,0.00024,0.99905,0.00055
12.32,0.00096,0.99925,0.00049
12.34,0.00151,0.99917,0.00048
12.36,0.00153,0.99918,0.00095
12.38,0.00144,0.99902,0.00108
12.4,0.0009,0.99894,0.00121
12.42,0.00044,0.99889,0.00105
12.44,0.00016,0.99879,0.00061
12.46,0.00005,0.99921,0.00043
12.48,-0.00013,0.99921,0.00044
12.5,-0.00022,0.99911,0.00046
12.52,-0.00049,0.99902,0.00049
12.54,-0.00067,0.9991,0.00048
12.56,-0.00067,0.9991,0.00048
12.58,-0.0005,0.99894,0.00013
12.6,-0.00025,0.99927,-0.00013
12.62,0.00047,0.99942,-0.00037
12.64,0.00102,0.99936,-0.00029
12.66,0.00121,0.99949,-0.00013
12.68,0.00103,0.99931,-0.00009
12.7,0.00093,0.99938,-0.00019
12.72,0.00029,0.99933,-0.00035
12.74,0.00028,0.99949,-0.00047
12.76,0.00001,0.99939,-0.00045
12.78,-0.00016,0.99923,-0.00031
12.8,-0.00052,0.99935,-0.00014
12.82,-0.00088,0.99934,-0.00013
12.84,-0.00152,0.99913,-0.00015
12.86,-0.00161,0.99913,-0.00015
12.88,-0.00124,0.99914,-0.00016
12.9,-0.0007,0.99915,-0.00018
12.92,-0.00051,0.99908,-0.00008
12.94,-0.00033,0.99911,0
12.96,-0.0005,0.99883,0.00006
12.98,-0.00059,0.99892,0.00005
13,-0.00069,0.99919,-0.00001
13.02,-0.00061,0.99906,-0.00017
13.04,-0.00025,0.99914,-0.00029
13.06,-0.00007,0.99943,-0.00026
13.08,-0.00061,0.99937,-0.00005
13.1,-0.00105,0.99931,0.00017
13.12,-0.00142,0.99947,0.00014
13.14,-0.00161,0.99952,-0.00005
13.16,-0.00142,0.99937,0.00007
13.18,-0.00115,0.99959,0.0002
13.2,-0.00079,0.99958,0.0001
13.22,-0.00061,0.99945,-0.00007
13.24,-0.00079,0.99947,0.00003
13.26,-0.00096,0.99943,0.00032
13.28,-0.00085,0.99914,0.00066
13.3,-0.00041,0.99927,0.00034
13.32,-0.0005,0.99925,0.00025
13.34,-0.0006,0.9991,0.00001
13.36,-0.00043,0.99926,-0.00012
13.38,-0.00051,0.99919,-0.00001
13.4,-0.00052,0.99906,-0.00017
13.42,-0.00061,0.99917,-0.0001
13.44,-0.00078,0.99911,0.00011
13.46,-0.00068,0.99896,0.00023
13.48,-0.00068,0.99894,0.00014
13.5,-0.00061,0.99906,-0.00017
13.52,-0.00087,0.99892,0.00006
13.54,-0.0005,0.99883,0.00006
13.56,-0.00023,0.99893,0.00003
13.58,-0.00023,0.99897,0.00021
13.6,-0.00005,0.99917,0.00026
13.62,0.00015,0.99914,0.00054
13.64,0.00042,0.99913,0.00044
13.66,0.00041,0.99929,0.00031
13.68,0.00031,0.99935,0.0002
13.7,0.0005,0.99927,0.00022
13.72,0.00058,0.99952,0.00007
13.74,0.0003,0.99947,-0.0001
13.76,0.00012,0.99936,-0.00016
13.78,0.00012,0.99931,0.00003
13.8,0.00048,0.9993,-0.00007
13.82,0.00058,0.99925,0.00012
13.84,0.00049,0.99934,0.00011
13.86,0.00031,0.99934,0.00012
13.88,0.00004,0.99915,0.00016
13.9,0.00023,0.99919,0.00033
13.92,0.0005,0.99918,0.00024
13.94,0.00068,0.99908,0.00016
13.96,0.00123,0.99922,0.0003
13.98,0.00105,0.99925,0.00048
14,0.00106,0.99911,0.0007
14.02,0.0008,0.99895,0.00084
14.04,0.00078,0.99916,0.00051
14.06,0.00069,0.99913,0.00043
14.08,0.0006,0.99902,0.00036
14.1,0.00059,0.99907,0.00016
14.12,0.00058,0.99913,-0.00003
14.14,0.0004,0.99905,0.00008
14.16,0.00068,0.99918,0.00023
14.18,0.00067,0.99925,0.00012
