Time,Lateral,Vertical,Longitudinal
10.3,-0.00409,1.00391,0.00164
10.32,-0.00273,1.00245,0.00164
10.34,0,1.00609,0.00182
10.36,0.00127,1.00645,0.00164
10.38,0.00145,1.00373,0.00209
10.4,0.00145,1.004,0.00282
10.42,0.00027,1.00527,0.00255
10.44,0.001,1.00318,0.00282
10.46,0.001,1.00355,0.00282
10.48,0.001,1.00527,0.00255
10.5,0.00282,1.00491,0.00264
10.52,0.00427,1.00418,0.00309
10.54,0.00482,1.00555,0.00318
10.56,0.00336,1.00527,0.003
10.58,0.001,1.004,0.00273
10.6,0,1.00391,0.00218
10.62,0,1.00545,0.00164
10.64,0.00191,1.00482,0.00164
10.66,0.00182,1.00527,0.00155
10.68,0.00255,1.00509,0.00164
10.7,0.00282,1.00527,0.00164
10.72,0.00145,1.00464,0.00155
10.74,0.00045,1.00445,0.00136
10.76,0.00009,1.00518,0.00136
10.78,0.00055,1.00527,0.00136
10.8,0.00236,1.00455,0.00145
10.82,0.00336,1.00518,0.00164
10.84,0.00273,1.00591,0.00155
10.86,0.00091,1.00536,0.00145
10.88,-0.00073,1.00382,0.00127
10.9,-0.00145,1.00455,0.00127
10.92,-0.00109,1.00509,0.00145
10.94,-0.00009,1.00464,0.00127
10.96,0.00064,1.00464,0.00127
10.98,0.00082,1.00545,0.00136
11,0.00073,1.00436,0.00127
11.02,0.00055,1.00455,0.00136
11.04,0.00055,1.00536,0.00145
11.06,0.00055,1.00473,0.00155
11.08,0.00055,1.004,0.00164
11.1,0.00109,1.00518,0.00164
11.12,0.00164,1.00518,0.00164
11.14,0.002,1.00427,0.00173
11.16,0.00164,1.00464,0.00164
11.18,0.00127,1.00591,0.00155
11.2,0.00127,1.00436,0.00127
11.22,0.00182,1.00473,0.00118
11.24,0.00182,1.00609,0.00127
11.26,0.00127,1.00518,0.00109
11.28,0.001,1.00445,0.001
11.3,0.00136,1.00555,0.001
11.32,0.00136,1.00555,0.00109
11.34,0.00109,1.00518,0.00091
11.36,0.001,1.00527,0.00073
11.38,0.00091,1.00573,0.00109
11.4,0.00091,1.00509,0.00109
11.42,0.00082,1.005,0.00118
11.44,0.00009,1.00545,0.00127
11.46,-0.00036,1.00509,0.00155
11.48,-0.00018,1.00445,0.00164
11.5,0.00045,1.00555,0.00164
11.52,0.00027,1.00527,0.00164
11.54,-0.00018,1.00473,0.00164
11.56,0.00036,1.00482,0.00182
11.58,0.00073,1.00527,0.00173
11.6,0.00073,1.00491,0.00145
11.62,0.00045,1.00482,0.00145
11.64,0.00082,1.00509,0.00136
11.66,0.00155,1.00482,0.00136
11.68,0.00164,1.00464,0.001
11.7,0.00118,1.00527,0.00091
11.72,0.00055,1.00436,0.00073
11.74,0.00064,1.00455,0.00073
11.76,0.00091,1.00518,0.00064
11.78,0.00064,1.00473,0.00073
11.8,0.00045,1.00473,0.00064
11.82,0.00045,1.00518,0.00073
11.84,0.00045,1.00464,0.00082
11.86,-0.00018,1.00473,0.00091
11.88,-0.00036,1.00555,0.00109
11.9,-0.00009,1.00491,0.00118
11.92,0.00045,1.00482,0.00155
11.94,0.00091,1.00573,0.00182
11.96,0.00127,1.00545,0.00182
11.98,0.00136,1.00509,0.00191
12,0.001,1.00545,0.00173
12.02,0.00064,1.00536,0.00191
12.04,0.00091,1.00473,0.00191
12.06,0.00145,1.00518,0.00182
12.08,0.00191,1.00582,0.00164
12.1,0.00173,1.005,0.00155
12.12,0.00109,1.00473,0.00145
12.14,0.00045,1.00518,0.00118
12.16,0.00027,1.00482,0.001
12.18,0.00018,1.005,0.00109
12.2,0.00045,1.00491,0.00109
12.22,0.00073,1.005,0.00109
12.24,0.00073,1.00509,0.00109
12.26,0.00045,1.00518,0.00109
12.28,0.00009,1.00473,0.00109
12.3,-0.00009,1.00455,0.00127
12.32,0.00009,1.005,0.00109
12.34,0.00118,1.00518,0.00118
12.36,0.00182,1.00482,0.00136
12.38,0.00145,1.00536,0.00155
12.4,0.00091,1.00491,0.00155
12.42,0.00073,1.00455,0.00164
12.44,0.00091,1.00518,0.00182
12.46,0.00091,1.00509,0.00191
12.48,0.00073,1.00455,0.00191
12.5,0.00073,1.00536,0.002
12.52,0.00055,1.00527,0.00218
12.54,0.00036,1.00464,0.00227
12.56,0,1.00482,0.00209
12.58,-0.00009,1.00527,0.002
12.6,0.00027,1.00482,0.00173
12.62,0.00082,1.00473,0.00145
12.64,0.00082,1.00527,0.00127
12.66,0.00064,1.00473,0.001
12.68,0.00073,1.00455,0.00073
12.7,0.001,1.00518,0.00064
12.72,0.00127,1.005,0.00064
12.74,0.00127,1.00445,0.00027
12.76,0.00118,1.00482,0.00018
12.78,0.00091,1.00545,0.00045
12.8,0.00091,1.00491,0.00045
12.82,0.00073,1.00436,0.00064
12.84,0.00036,1.00518,0.00091
12.86,0.00018,1.00545,0.00109
12.88,0.00055,1.005,0.00118
12.9,0.00073,1.00527,0.00136
12.92,0.00045,1.00509,0.00155
12.94,0.00009,1.00473,0.00145
12.96,0.00027,1.00518,0.00182
12.98,0.00073,1.00509,0.002
13,0.00109,1.00445,0.002
13.02,0.00082,1.00473,0.00209
13.04,0.00064,1.00491,0.00218
